tconst,titleType,startYear
tt5135788,movie,2016.0
tt5135810,movie,2016.0
tt5135840,movie,2018.0
tt5135854,movie,2016.0
tt5135894,movie,2016.0
tt5135930,movie,2017.0
tt5135934,movie,2016.0
tt5135940,movie,2015.0
tt5135942,movie,2015.0
tt5135976,movie,2018.0
tt5136006,movie,2016.0
tt5136026,movie,2015.0
tt5136034,movie,2016.0
tt5136060,movie,2016.0
tt5136068,movie,2014.0
tt5136070,movie,2015.0
tt5136076,movie,2015.0
tt5136090,movie,2016.0
tt5136122,movie,2015.0
tt5136128,movie,2016.0
tt5136136,movie,2014.0
tt5136148,movie,2016.0
tt5136154,movie,2016.0
tt5136156,movie,2016.0
tt5136162,movie,2015.0
tt5136164,movie,2015.0
tt5136176,movie,2015.0
tt5136180,movie,2015.0
tt5136186,movie,2015.0
tt5136218,movie,2015.0
tt5136242,movie,2015.0
tt5136384,movie,2015.0
tt5136478,movie,2014.0
tt5136516,movie,2015.0
tt5136528,movie,2015.0
tt5136534,movie,2015.0
tt5136542,movie,2015.0
tt5136558,movie,2015.0
tt5136570,movie,2015.0
tt5136572,movie,2015.0
tt5136574,movie,2015.0
tt5136576,movie,2016.0
tt5136666,movie,2016.0
tt5136672,movie,2015.0
tt5136678,movie,2015.0
tt5136682,movie,2016.0
tt5136686,movie,2017.0
tt5136698,movie,2016.0
tt5136700,movie,2015.0
tt5136832,movie,2015.0
tt5136868,movie,2016.0
tt5136874,movie,2016.0
tt5136898,movie,2016.0
tt5137020,movie,2016.0
tt5137118,movie,2017.0
tt5137122,movie,2015.0
tt5137124,movie,2015.0
tt5137222,movie,2016.0
tt5137242,movie,2017.0
tt5137294,movie,2017.0
tt5137330,movie,2015.0
tt5137380,movie,2015.0
tt5137386,movie,2015.0
tt5137460,movie,2015.0
tt5137480,movie,2015.0
tt5137484,movie,2015.0
tt5137502,movie,2015.0
tt5137556,movie,2015.0
tt5137684,movie,2001.0
tt5137806,movie,2001.0
tt5137944,movie,2015.0
tt5137964,movie,2015.0
tt5137986,movie,2015.0
tt5138018,movie,2015.0
tt5138124,movie,2015.0
tt5138168,movie,2015.0
tt5138210,movie,2016.0
tt5138232,movie,2018.0
tt5138244,movie,2015.0
tt5138250,movie,2015.0
tt5138280,movie,2015.0
tt5138338,movie,2016.0
tt5138376,movie,2016.0
tt5138390,movie,2016.0
tt5138448,movie,2015.0
tt5138484,movie,2015.0
tt5138504,movie,2015.0
tt5138510,movie,2015.0
tt5138526,movie,2015.0
tt5138572,movie,2016.0
tt5138684,movie,2015.0
tt5138728,movie,2017.0
tt5138748,movie,2015.0
tt5138752,movie,2015.0
tt5138760,movie,2015.0
tt5138764,movie,2014.0
tt5138766,movie,2018.0
tt5138808,movie,2014.0
tt5138834,movie,2016.0
tt5138838,movie,2015.0
tt5138844,movie,2016.0
tt5138846,movie,2016.0
tt5138866,movie,2016.0
tt5138922,movie,2011.0
tt5138946,movie,2015.0
tt5138974,movie,2016.0
tt5138984,movie,2015.0
tt5139014,movie,2015.0
tt5139022,movie,2015.0
tt5139064,movie,2015.0
tt5139176,movie,2015.0
tt5139182,movie,2015.0
tt5139252,movie,2015.0
tt5139320,movie,2015.0
tt5139324,movie,2015.0
tt5139378,movie,2017.0
tt5139388,movie,2014.0
tt5139394,movie,2015.0
tt5139452,movie,2015.0
tt5139466,movie,2015.0
tt5139498,movie,2015.0
tt5139584,movie,2011.0
tt5139716,movie,2015.0
tt5139752,movie,2015.0
tt5139758,movie,2015.0
tt5139780,movie,2015.0
tt5139800,movie,2016.0
tt5139806,movie,2015.0
tt5139832,movie,2014.0
tt5139846,movie,2014.0
tt5139864,movie,2015.0
tt5139880,movie,2016.0
tt5139892,movie,2015.0
tt5139922,movie,2015.0
tt5139926,movie,2018.0
tt5139934,movie,2015.0
tt5139936,movie,2016.0
tt5139946,movie,2015.0
tt5139966,movie,2015.0
tt5139970,movie,2015.0
tt5139974,movie,2014.0
tt5139992,movie,2016.0
tt5139996,movie,2015.0
tt5140002,movie,2014.0
tt5140006,movie,2016.0
tt5140022,movie,2015.0
tt5140046,movie,2016.0
tt5140078,movie,2015.0
tt5140090,movie,2015.0
tt5140092,movie,2016.0
tt5140096,movie,2015.0
tt5140100,movie,2015.0
tt5140144,movie,2017.0
tt5140164,movie,2015.0
tt5140178,movie,2015.0
tt5140182,movie,2016.0
tt5140206,movie,2015.0
tt5140208,movie,2014.0
tt5140224,movie,2016.0
tt5140228,movie,2016.0
tt5140242,movie,2015.0
tt5140244,movie,2014.0
tt5140248,movie,2016.0
tt5140252,movie,2016.0
tt5140280,movie,2015.0
tt5140300,movie,2015.0
tt5140306,movie,2015.0
tt5140322,movie,2015.0
tt5140358,movie,2015.0
tt5140406,movie,2015.0
tt5140420,movie,2015.0
tt5140450,movie,2015.0
tt5140468,movie,2015.0
tt5140474,movie,2015.0
tt5140492,movie,2014.0
tt5140496,movie,2015.0
tt5140504,movie,2014.0
tt5140556,movie,2015.0
tt5140574,movie,2016.0
tt5140648,movie,2015.0
tt5140808,movie,2015.0
tt5140848,movie,2015.0
tt5140878,movie,2017.0
tt5140976,movie,2015.0
tt5140998,movie,2015.0
tt5141032,movie,2015.0
tt5141042,movie,2015.0
tt5141060,movie,2014.0
tt5141142,movie,2013.0
tt5141150,movie,2015.0
tt5141164,movie,2014.0
tt5141260,movie,2018.0
tt5141264,movie,2006.0
tt5141494,movie,2016.0
tt5141528,movie,2016.0
tt5141686,movie,2015.0
tt5141738,movie,2015.0
tt5141848,movie,2016.0
tt5141862,movie,2018.0
tt5142166,movie,2010.0
tt5142204,movie,2015.0
tt5142216,movie,2016.0
tt5142284,movie,2015.0
tt5142400,movie,2017.0
tt5142426,movie,2015.0
tt5142434,movie,2015.0
tt5142450,movie,2015.0
tt5142532,movie,2015.0
tt5142552,movie,2015.0
tt5142588,movie,2015.0
tt5142594,movie,2015.0
tt5142610,movie,2015.0
tt5142612,movie,2015.0
tt5142618,movie,2015.0
tt5142628,movie,2015.0
tt5142644,movie,2011.0
tt5142652,movie,2016.0
tt5142656,movie,2015.0
tt5142672,movie,2014.0
tt5142688,movie,2015.0
tt5142712,movie,2015.0
tt5142718,movie,2015.0
tt5142730,movie,2015.0
tt5142746,movie,2016.0
tt5142750,movie,2016.0
tt5142784,movie,2016.0
tt5142792,movie,2015.0
tt5142810,movie,2015.0
tt5142818,movie,2016.0
tt5142828,movie,2015.0
tt5142840,movie,2013.0
tt5142886,movie,2015.0
tt5142896,movie,2015.0
tt5142898,movie,2016.0
tt5142924,movie,2015.0
tt5142938,movie,2015.0
tt5142944,movie,2015.0
tt5142948,movie,2017.0
tt5143004,movie,2015.0
