tconst,titleType,startYear
tt2429144,movie,2013.0
tt2429276,movie,2013.0
tt2429278,movie,2017.0
tt2429292,movie,2013.0
tt2429302,movie,2014.0
tt2429348,movie,2014.0
tt2429354,movie,2012.0
tt2429414,movie,2013.0
tt2429422,movie,2006.0
tt2429498,movie,2012.0
tt2429534,movie,2010.0
tt2429550,movie,2013.0
tt2429558,movie,2012.0
tt2429590,movie,2007.0
tt2429594,movie,2003.0
tt2429602,movie,2013.0
tt2429638,movie,2012.0
tt2429640,movie,2013.0
tt2429704,movie,2012.0
tt2429766,movie,2003.0
tt2429774,movie,2012.0
tt2429800,movie,2012.0
tt2429808,movie,2012.0
tt2429812,movie,2013.0
tt2429848,movie,2014.0
tt2429906,movie,2012.0
tt2429928,movie,2012.0
tt2429930,movie,2014.0
tt2429958,movie,2013.0
tt2429964,movie,2012.0
tt2430004,movie,2018.0
tt2430010,movie,2012.0
tt2430014,movie,2014.0
tt2430040,movie,2013.0
tt2430044,movie,2013.0
tt2430074,movie,2012.0
tt2430084,movie,2012.0
tt2430104,movie,2013.0
tt2430166,movie,2013.0
tt2430212,movie,2013.0
tt2430242,movie,2012.0
tt2430330,movie,2013.0
tt2430356,movie,2013.0
tt2430358,movie,2014.0
tt2430422,movie,2012.0
tt2430704,movie,2012.0
tt2430764,movie,2012.0
tt2430806,movie,2011.0
tt2430922,movie,2013.0
tt2430956,movie,2012.0
tt2431032,movie,2014.0
tt2431054,movie,2012.0
tt2431074,movie,2015.0
tt2431076,movie,2011.0
tt2431082,movie,2013.0
tt2431102,movie,2010.0
tt2431128,movie,2013.0
tt2431238,movie,2012.0
tt2431286,movie,2013.0
tt2431308,movie,2013.0
tt2431332,movie,2014.0
tt2431382,movie,2012.0
tt2431396,movie,2012.0
tt2431398,movie,2012.0
tt2431406,movie,2012.0
tt2431410,movie,2013.0
tt2431420,movie,2014.0
tt2431448,movie,2016.0
tt2431450,movie,2012.0
tt2431458,movie,2018.0
tt2431478,movie,2013.0
tt2431482,movie,2012.0
tt2431488,movie,2012.0
tt2431576,movie,2013.0
tt2431582,movie,2012.0
tt2431594,movie,2015.0
tt2431608,movie,2002.0
tt2431684,movie,2012.0
tt2431686,movie,2013.0
tt2431704,movie,2010.0
tt2431782,movie,2005.0
tt2431788,movie,2012.0
tt2431820,movie,2012.0
tt2431856,movie,2012.0
tt2431894,movie,2001.0
tt2431934,movie,2013.0
tt2431936,movie,2003.0
tt2431938,movie,2013.0
tt2431988,movie,2012.0
tt2432184,movie,2013.0
tt2432206,movie,2012.0
tt2432218,movie,2014.0
tt2432226,movie,2013.0
tt2432258,movie,2013.0
tt2432374,movie,2012.0
tt2432442,movie,2012.0
tt2432458,movie,2012.0
tt2432500,movie,2012.0
tt2432502,movie,2012.0
tt2432560,movie,2011.0
tt2432590,movie,2012.0
tt2432624,movie,2013.0
tt2432644,movie,2012.0
tt2432670,movie,2012.0
tt2432682,movie,2010.0
tt2432704,movie,2015.0
tt2432724,movie,2013.0
tt2432744,movie,2012.0
tt2432788,movie,2008.0
tt2432816,movie,2013.0
tt2432832,movie,2012.0
tt2432836,movie,2013.0
tt2432850,movie,2011.0
tt2432852,movie,2012.0
tt2432894,movie,2011.0
tt2432898,movie,2010.0
tt2432902,movie,2011.0
tt2432908,movie,2012.0
tt2432910,movie,2011.0
tt2432918,movie,2014.0
tt2433040,movie,2015.0
tt2433078,movie,2010.0
tt2433082,movie,2013.0
tt2433086,movie,2011.0
tt2433110,movie,2012.0
tt2433118,movie,2018.0
tt2433124,movie,2014.0
tt2433144,movie,2012.0
tt2433148,movie,2014.0
tt2433166,movie,2012.0
tt2433190,movie,2012.0
tt2433202,movie,2012.0
tt2433224,movie,2012.0
tt2433336,movie,2013.0
tt2433408,movie,2014.0
tt2433440,movie,2012.0
tt2433448,movie,2013.0
tt2433466,movie,2012.0
tt2433474,movie,2012.0
tt2433500,movie,2013.0
tt2433528,movie,2013.0
tt2433530,movie,2011.0
tt2433542,movie,2012.0
tt2433568,movie,2012.0
tt2433614,movie,2012.0
tt2433646,movie,2013.0
tt2433732,movie,2000.0
tt2433784,movie,2015.0
tt2433848,movie,2013.0
tt2433904,movie,2010.0
tt2433972,movie,2008.0
tt2434070,movie,2008.0
tt2434072,movie,2003.0
tt2434144,movie,2003.0
tt2434154,movie,2012.0
tt2434164,movie,2013.0
tt2434384,movie,2006.0
tt2434396,movie,2012.0
tt2434398,movie,2012.0
tt2434530,movie,2013.0
tt2434540,movie,2012.0
tt2434550,movie,2012.0
tt2434618,movie,2012.0
tt2434620,movie,2013.0
tt2434622,movie,2012.0
tt2434630,movie,2011.0
tt2434688,movie,2013.0
tt2434740,movie,2015.0
tt2434800,movie,2012.0
tt2434890,movie,2012.0
tt2434950,movie,2014.0
tt2434954,movie,2007.0
tt2434960,movie,2013.0
tt2434988,movie,2013.0
tt2435076,movie,2012.0
tt2435082,movie,2012.0
tt2435106,movie,2010.0
tt2435164,movie,2011.0
tt2435166,movie,2012.0
tt2435174,movie,2012.0
tt2435258,movie,2012.0
tt2435260,movie,2012.0
tt2435286,movie,2014.0
tt2435400,movie,2009.0
tt2435426,movie,2012.0
tt2435458,movie,2014.0
tt2435472,movie,2013.0
tt2435486,movie,2016.0
tt2435488,movie,2013.0
tt2435514,movie,2013.0
tt2435516,movie,2013.0
tt2435520,movie,2014.0
tt2435522,movie,2012.0
tt2435592,movie,2012.0
tt2435594,movie,2012.0
tt2435612,movie,2012.0
