tconst,titleType,startYear
tt5403488,movie,2016.0
tt5406460,movie,2016.0
tt5409410,movie,2015.0
tt5412354,movie,2016.0
tt5419224,movie,2016.0
tt5419282,movie,2016.0
tt5419322,movie,2016.0
tt5419398,movie,2017.0
tt5419450,movie,2018.0
tt5419508,movie,2015.0
tt5419676,movie,2018.0
tt5419742,movie,2015.0
tt5419896,movie,2016.0
tt5419930,movie,2016.0
tt5419946,movie,2017.0
tt5420028,movie,2016.0
tt5420074,movie,2015.0
tt5420162,movie,2018.0
tt5420212,movie,2016.0
tt5420222,movie,2016.0
tt5420406,movie,2018.0
tt5420436,movie,2012.0
tt5420526,movie,2016.0
tt5420650,movie,2016.0
tt5420658,movie,2015.0
tt5420664,movie,2015.0
tt5420812,movie,2015.0
tt5420848,movie,2016.0
tt5420870,movie,2018.0
tt5420878,movie,2015.0
tt5420886,movie,2017.0
tt5421006,movie,2012.0
tt5421022,movie,2006.0
tt5421058,movie,2016.0
tt5421078,movie,2017.0
tt5421080,movie,2015.0
tt5421116,movie,2016.0
tt5421146,movie,2016.0
tt5421150,movie,2016.0
tt5421164,movie,2018.0
tt5421464,movie,2010.0
tt5421632,movie,2016.0
tt5421644,movie,2016.0
tt5421660,movie,2016.0
tt5421702,movie,2012.0
tt5423310,movie,2016.0
tt5423450,movie,2015.0
tt5423494,movie,2016.0
tt5423522,movie,2015.0
tt5423580,movie,2015.0
tt5423582,movie,2009.0
tt5423636,movie,2016.0
tt5423894,movie,2015.0
tt5424014,movie,2016.0
tt5424024,movie,2016.0
tt5424028,movie,2015.0
tt5424154,movie,2018.0
tt5424228,movie,2018.0
tt5424280,movie,2016.0
tt5424362,movie,2017.0
tt5424444,movie,2015.0
tt5424564,movie,2014.0
tt5424572,movie,2018.0
tt5424576,movie,2016.0
tt5424590,movie,2016.0
tt5424660,movie,2017.0
tt5424776,movie,2016.0
tt5424898,movie,2016.0
tt5424946,movie,2018.0
tt5424958,movie,2016.0
tt5424980,movie,2014.0
tt5424984,movie,2016.0
tt5424992,movie,2007.0
tt5425144,movie,2016.0
tt5425192,movie,2012.0
tt5425194,movie,2012.0
tt5425196,movie,2017.0
tt5425264,movie,2017.0
tt5425306,movie,2012.0
tt5425488,movie,2016.0
tt5425502,movie,2017.0
tt5425552,movie,2015.0
tt5425570,movie,2016.0
tt5425572,movie,2017.0
tt5425574,movie,2015.0
tt5425576,movie,2014.0
tt5425578,movie,2015.0
tt5425584,movie,2014.0
tt5425646,movie,2015.0
tt5425680,movie,2017.0
tt5425704,movie,2016.0
tt5425872,movie,2016.0
tt5425946,movie,2016.0
tt5425952,movie,2016.0
tt5425998,movie,2017.0
tt5426036,movie,2015.0
tt5426266,movie,2017.0
tt5426282,movie,2015.0
tt5426350,movie,2015.0
tt5426428,movie,2015.0
tt5426450,movie,2016.0
tt5426472,movie,2016.0
tt5426506,movie,2016.0
tt5426562,movie,2014.0
tt5426728,movie,2015.0
tt5426748,movie,2016.0
tt5426914,movie,2016.0
tt5426944,movie,2016.0
tt5426998,movie,2016.0
tt5427032,movie,2016.0
tt5427054,movie,2016.0
tt5427194,movie,2018.0
tt5427222,movie,2015.0
tt5427348,movie,2016.0
tt5427380,movie,2016.0
tt5427410,movie,2018.0
tt5427414,movie,2016.0
tt5427450,movie,2016.0
tt5427536,movie,2000.0
tt5427730,movie,2016.0
tt5427894,movie,2017.0
tt5428062,movie,2014.0
tt5428178,movie,2017.0
tt5428294,movie,2018.0
tt5428528,movie,2016.0
tt5428552,movie,2008.0
tt5428668,movie,2016.0
tt5428782,movie,2018.0
tt5428822,movie,2006.0
tt5428908,movie,2018.0
tt5428914,movie,2016.0
tt5428922,movie,2016.0
tt5428932,movie,2018.0
tt5428954,movie,2016.0
tt5428968,movie,2017.0
tt5429198,movie,2015.0
tt5429802,movie,2016.0
tt5429836,movie,2017.0
tt5429920,movie,2015.0
tt5429952,movie,2012.0
tt5429966,movie,2016.0
tt5430020,movie,2016.0
tt5430092,movie,2015.0
tt5430132,movie,2015.0
tt5430316,movie,2015.0
tt5430364,movie,2016.0
tt5430412,movie,2015.0
tt5430600,movie,2013.0
tt5430840,movie,2016.0
tt5430846,movie,2016.0
tt5430876,movie,2015.0
tt5431016,movie,2016.0
tt5431034,movie,2016.0
tt5431044,movie,2016.0
tt5431082,movie,2017.0
tt5431088,movie,2013.0
tt5431170,movie,2016.0
tt5431322,movie,2016.0
tt5431346,movie,2016.0
tt5431350,movie,2013.0
tt5431476,movie,2016.0
tt5431504,movie,2017.0
tt5431522,movie,2015.0
tt5431542,movie,2017.0
tt5431568,movie,2015.0
tt5431588,movie,2019.0
tt5431600,movie,2017.0
tt5431648,movie,2016.0
tt5431690,movie,2015.0
tt5431816,movie,2016.0
tt5431900,movie,2015.0
tt5431954,movie,2017.0
tt5432114,movie,2016.0
tt5432182,movie,2016.0
tt5432188,movie,2016.0
tt5432272,movie,2016.0
tt5432300,movie,2015.0
tt5432342,movie,2017.0
tt5432448,movie,2013.0
tt5432458,movie,2015.0
tt5432600,movie,2016.0
tt5432624,movie,2016.0
tt5432650,movie,2015.0
tt5432688,movie,2016.0
tt5432702,movie,2014.0
tt5432712,movie,2017.0
tt5432804,movie,2016.0
tt5432822,movie,2015.0
tt5432830,movie,2012.0
tt5432926,movie,2016.0
tt5432952,movie,2007.0
tt5432984,movie,2016.0
tt5432986,movie,2015.0
tt5433004,movie,2016.0
tt5433114,movie,2018.0
tt5433120,movie,2016.0
tt5433138,movie,2020.0
tt5433140,movie,2021.0
tt5433194,movie,2016.0
tt5433276,movie,2018.0
tt5433330,movie,2016.0
tt5433398,movie,2018.0
tt5433426,movie,2015.0
tt5433442,movie,2016.0
tt5433468,movie,2015.0
tt5433470,movie,2018.0
tt5433520,movie,2016.0
tt5433586,movie,2015.0
tt5433688,movie,2016.0
tt5433740,movie,2016.0
tt5433762,movie,2011.0
tt5433778,movie,2016.0
tt5433884,movie,2017.0
tt5434024,movie,2016.0
tt5434104,movie,2016.0
tt5434144,movie,2013.0
tt5434152,movie,2014.0
tt5434206,movie,2016.0
tt5434236,movie,2017.0
tt5434260,movie,2017.0
tt5434356,movie,2016.0
tt5434358,movie,2016.0
tt5434360,movie,2016.0
tt5434374,movie,2016.0
tt5434380,movie,2016.0
tt5434408,movie,2016.0
tt5434562,movie,2019.0
tt5434680,movie,2017.0
tt5434870,movie,2016.0
tt5434946,movie,2017.0
tt5434972,movie,2016.0
tt5435084,movie,2016.0
tt5435108,movie,2016.0
tt5435114,movie,2016.0
tt5435122,movie,2018.0
tt5435152,movie,2015.0
tt5435154,movie,2016.0
tt5435304,movie,2015.0
tt5435324,movie,2008.0
tt5435344,movie,2016.0
tt5435406,movie,2006.0
tt5435416,movie,2016.0
tt5435476,movie,2017.0
tt5435618,movie,2017.0
tt5435636,movie,2016.0
tt5435702,movie,2013.0
tt5435712,movie,2015.0
tt5435730,movie,2015.0
tt5435740,movie,2016.0
tt5435750,movie,2016.0
tt5436082,movie,2016.0
tt5436158,movie,2016.0
tt5436168,movie,2016.0
tt5436206,movie,2016.0
tt5436216,movie,2015.0
tt5436224,movie,2015.0
tt5436228,movie,2017.0
tt5436320,movie,2016.0
tt5436348,movie,2015.0
tt5436352,movie,2016.0
tt5436400,movie,2016.0
tt5436410,movie,2016.0
tt5436422,movie,2014.0
tt5436486,movie,2016.0
tt5436698,movie,2018.0
tt5436762,movie,2016.0
tt5436772,movie,2015.0
tt5436780,movie,2016.0
tt5436802,movie,2018.0
tt5436844,movie,2015.0
tt5437008,movie,2017.0
tt5437138,movie,2016.0
tt5437148,movie,2016.0
tt5437158,movie,2007.0
tt5437194,movie,2016.0
tt5437234,movie,2016.0
tt5437284,movie,2015.0
tt5437334,movie,2015.0
tt5437358,movie,2015.0
tt5437514,movie,2007.0
tt5437628,movie,2016.0
tt5437856,movie,2016.0
tt5437928,movie,2018.0
tt5437970,movie,2016.0
tt5438206,movie,2017.0
tt5438276,movie,2016.0
tt5438308,movie,2016.0
tt5438336,movie,2005.0
tt5438352,movie,2009.0
tt5438396,movie,2012.0
tt5439126,movie,2012.0
tt5439424,movie,2016.0
tt5439426,movie,2016.0
tt5439518,movie,2015.0
tt5439560,movie,2016.0
tt5439634,movie,2016.0
tt5439636,movie,2015.0
tt5439648,movie,2016.0
tt5439692,movie,2016.0
tt5439706,movie,2018.0
tt5439744,movie,2010.0
tt5439762,movie,2016.0
tt5439764,movie,2012.0
tt5439796,movie,2017.0
tt5439868,movie,2013.0
tt5440168,movie,2016.0
tt5440362,movie,2016.0
tt5440364,movie,2016.0
tt5440516,movie,2017.0
tt5440520,movie,2015.0
tt5440528,movie,2014.0
tt5440598,movie,2015.0
tt5440620,movie,2015.0
tt5440656,movie,2014.0
tt5440676,movie,2015.0
tt5440700,movie,2016.0
tt5440702,movie,2016.0
tt5440730,movie,2017.0
tt5440780,movie,2012.0
tt5440848,movie,2016.0
tt5440868,movie,2018.0
tt5440904,movie,2016.0
tt5440920,movie,2016.0
tt5440932,movie,2016.0
tt5440946,movie,2016.0
tt5441148,movie,2010.0
tt5441192,movie,2017.0
tt5441226,movie,2016.0
tt5441256,movie,2015.0
tt5441262,movie,2016.0
tt5441282,movie,2017.0
tt5441384,movie,2016.0
tt5441422,movie,2016.0
tt5441464,movie,2018.0
tt5441520,movie,2015.0
tt5441530,movie,2015.0
tt5441540,movie,2016.0
tt5441564,movie,2015.0
tt5441578,movie,2015.0
tt5441580,movie,2016.0
tt5441674,movie,2016.0
tt5441684,movie,2015.0
tt5441686,movie,2016.0
tt5441966,movie,2015.0
tt5442230,movie,2016.0
tt5442252,movie,2015.0
tt5442308,movie,2016.0
tt5442430,movie,2017.0
tt5442456,movie,2017.0
tt5442474,movie,2015.0
tt5442558,movie,2016.0
tt5442562,movie,2016.0
tt5442618,movie,2015.0
tt5442626,movie,2017.0
tt5442654,movie,2015.0
tt5442672,movie,2009.0
tt5442674,movie,2016.0
tt5442700,movie,2018.0
tt5442884,movie,2017.0
tt5443116,movie,2014.0
tt5443130,movie,2015.0
tt5443142,movie,2015.0
tt5443150,movie,2015.0
tt5443152,movie,2015.0
