tconst,titleType,startYear
tt2642020,movie,2013.0
tt2642032,movie,2013.0
tt2642050,movie,2010.0
tt2642064,movie,2013.0
tt2642086,movie,2013.0
tt2642110,movie,2017.0
tt2642128,movie,2013.0
tt2642192,movie,2013.0
tt2642212,movie,2012.0
tt2642222,movie,2015.0
tt2642226,movie,2016.0
tt2642228,movie,2013.0
tt2642278,movie,2010.0
tt2642328,movie,2014.0
tt2642368,movie,2013.0
tt2642398,movie,2012.0
tt2642442,movie,2013.0
tt2642524,movie,2014.0
tt2642528,movie,2008.0
tt2642580,movie,2011.0
tt2642584,movie,2013.0
tt2642652,movie,2012.0
tt2642738,movie,2009.0
tt2642740,movie,2013.0
tt2642770,movie,2012.0
tt2642852,movie,2013.0
tt2642912,movie,2013.0
tt2643048,movie,2003.0
tt2643156,movie,2013.0
tt2643194,movie,2012.0
tt2643308,movie,2013.0
tt2643320,movie,2012.0
tt2643342,movie,2012.0
tt2643394,movie,2013.0
tt2643434,movie,2013.0
tt2643638,movie,2013.0
tt2643712,movie,2013.0
tt2643728,movie,2013.0
tt2643838,movie,2013.0
tt2643846,movie,2005.0
tt2643860,movie,2013.0
tt2643866,movie,2007.0
tt2643882,movie,2013.0
tt2643980,movie,2014.0
tt2643994,movie,2012.0
tt2644044,movie,2016.0
tt2644084,movie,2013.0
tt2644134,movie,2012.0
tt2644140,movie,2017.0
tt2644144,movie,2012.0
tt2644178,movie,2013.0
tt2644196,movie,2013.0
tt2644202,movie,2014.0
tt2644286,movie,2012.0
tt2644392,movie,2012.0
tt2644490,movie,2015.0
tt2644548,movie,2013.0
tt2644594,movie,2004.0
tt2644656,movie,2007.0
tt2644690,movie,2013.0
tt2644714,movie,2013.0
tt2644722,movie,2010.0
tt2644800,movie,2013.0
tt2644862,movie,2013.0
tt2644902,movie,2013.0
tt2644924,movie,2011.0
tt2644976,movie,2001.0
tt2644980,movie,2012.0
tt2644990,movie,2013.0
tt2645000,movie,2013.0
tt2645006,movie,2012.0
tt2645036,movie,2012.0
tt2645044,movie,2013.0
tt2645072,movie,2012.0
tt2645092,movie,2013.0
tt2645100,movie,2006.0
tt2645104,movie,2013.0
tt2645112,movie,2012.0
tt2645124,movie,2013.0
tt2645130,movie,2013.0
tt2645142,movie,2013.0
tt2645158,movie,2013.0
tt2645164,movie,2013.0
tt2645174,movie,2012.0
tt2645188,movie,2014.0
tt2645252,movie,2007.0
tt2645382,movie,2012.0
tt2645542,movie,2013.0
tt2645636,movie,2012.0
tt2645670,movie,2013.0
tt2645702,movie,2013.0
tt2645744,movie,2014.0
tt2645934,movie,2015.0
tt2645974,movie,2013.0
tt2645994,movie,2013.0
tt2646016,movie,2013.0
tt2646032,movie,2012.0
tt2646072,movie,2013.0
tt2646108,movie,2010.0
tt2646114,movie,2012.0
tt2646158,movie,2006.0
tt2646218,movie,2010.0
tt2646222,movie,2012.0
tt2646256,movie,2013.0
tt2646276,movie,2014.0
tt2646328,movie,2014.0
tt2646360,movie,2000.0
tt2646372,movie,2013.0
tt2646378,movie,2013.0
tt2646534,movie,2013.0
tt2646540,movie,2014.0
tt2646956,movie,2014.0
tt2647078,movie,2012.0
tt2647108,movie,2011.0
tt2647126,movie,2013.0
tt2647180,movie,2013.0
tt2647346,movie,2013.0
tt2647422,movie,2012.0
tt2647424,movie,2018.0
tt2647472,movie,2013.0
tt2647504,movie,2010.0
tt2647618,movie,2013.0
tt2647636,movie,2013.0
tt2647640,movie,2013.0
tt2647706,movie,2004.0
tt2647710,movie,2012.0
tt2647712,movie,2012.0
tt2647718,movie,2005.0
tt2647728,movie,2013.0
tt2647734,movie,2013.0
tt2647736,movie,2010.0
tt2647740,movie,2013.0
tt2647742,movie,2011.0
tt2647750,movie,2012.0
tt2647970,movie,2014.0
tt2647984,movie,2013.0
tt2648012,movie,2012.0
tt2648034,movie,2013.0
tt2648084,movie,2013.0
tt2648096,movie,2013.0
tt2648138,movie,2011.0
tt2648164,movie,2013.0
tt2648188,movie,2012.0
tt2648218,movie,2012.0
tt2648252,movie,2013.0
tt2648256,movie,2008.0
tt2648260,movie,2006.0
tt2648266,movie,2010.0
tt2648274,movie,2012.0
tt2648302,movie,2010.0
tt2648320,movie,2012.0
tt2648972,movie,2013.0
tt2648994,movie,2013.0
tt2649084,movie,2011.0
tt2649094,movie,2013.0
tt2649126,movie,2013.0
tt2649128,movie,2013.0
tt2649152,movie,2013.0
tt2649174,movie,2013.0
tt2649186,movie,2012.0
tt2649188,movie,2006.0
tt2649194,movie,2014.0
tt2649200,movie,2013.0
tt2649202,movie,2016.0
tt2649210,movie,2015.0
tt2649246,movie,2012.0
tt2649274,movie,2013.0
tt2649286,movie,2013.0
tt2649366,movie,2013.0
tt2649370,movie,2013.0
tt2649390,movie,2012.0
tt2649444,movie,2013.0
tt2649490,movie,2013.0
tt2649494,movie,2006.0
tt2649496,movie,2014.0
tt2649516,movie,2003.0
tt2649528,movie,2014.0
tt2649554,movie,2016.0
tt2649562,movie,2007.0
tt2649622,movie,2013.0
tt2649642,movie,2010.0
tt2649660,movie,2012.0
tt2649680,movie,2013.0
tt2649712,movie,2015.0
tt2649718,movie,2013.0
tt2649800,movie,2013.0
tt2649828,movie,2012.0
tt2649830,movie,2013.0
tt2649882,movie,2014.0
tt2649954,movie,2012.0
tt2649982,movie,2012.0
tt2650038,movie,2012.0
tt2650054,movie,2013.0
tt2650182,movie,2014.0
tt2650192,movie,2005.0
tt2650286,movie,2012.0
tt2650414,movie,2013.0
tt2650434,movie,2013.0
tt2650446,movie,2013.0
tt2650486,movie,2014.0
tt2650498,movie,2014.0
tt2650506,movie,2009.0
tt2650538,movie,2015.0
tt2650548,movie,2012.0
tt2650564,movie,2015.0
tt2650612,movie,2012.0
tt2650640,movie,2013.0
tt2650642,movie,2013.0
tt2650646,movie,2015.0
tt2650718,movie,2013.0
tt2650878,movie,2013.0
tt2650922,movie,2013.0
tt2650954,movie,2013.0
tt2650978,movie,2014.0
tt2650982,movie,2013.0
tt2650986,movie,2013.0
tt2651020,movie,2015.0
tt2651040,movie,2015.0
tt2651054,movie,2013.0
tt2651092,movie,2011.0
tt2651094,movie,2010.0
tt2651104,movie,2011.0
tt2651134,movie,2013.0
tt2651158,movie,2012.0
tt2651164,movie,2019.0
tt2651208,movie,2012.0
tt2651214,movie,2013.0
tt2651326,movie,2014.0
tt2651336,movie,2012.0
tt2651352,movie,2015.0
tt2651370,movie,2014.0
tt2651402,movie,2006.0
tt2651424,movie,2012.0
tt2651538,movie,2013.0
tt2651560,movie,2014.0
tt2651626,movie,2012.0
tt2651666,movie,2012.0
tt2651706,movie,2012.0
tt2651724,movie,2018.0
tt2651734,movie,2013.0
tt2651774,movie,2013.0
tt2651834,movie,2010.0
tt2651872,movie,2013.0
tt2651916,movie,2013.0
tt2651924,movie,2013.0
tt2651958,movie,2012.0
tt2652092,movie,2014.0
tt2652118,movie,2016.0
tt2652174,movie,2011.0
tt2652176,movie,2012.0
tt2652182,movie,2013.0
tt2652192,movie,2007.0
tt2652282,movie,2003.0
tt2652304,movie,2014.0
tt2652360,movie,2012.0
tt2652362,movie,2015.0
tt2652366,movie,2012.0
tt2652476,movie,2013.0
tt2652756,movie,2012.0
tt2652868,movie,2012.0
tt2652874,movie,2012.0
tt2652948,movie,2016.0
tt2652964,movie,2010.0
tt2653056,movie,2010.0
tt2653086,movie,2012.0
tt2653132,movie,2012.0
tt2653166,movie,2012.0
tt2653182,movie,2012.0
tt2653190,movie,2012.0
tt2653206,movie,2012.0
tt2653214,movie,2012.0
tt2653224,movie,2012.0
tt2653232,movie,2001.0
tt2653240,movie,2012.0
tt2653258,movie,2012.0
tt2653260,movie,2013.0
tt2653262,movie,2013.0
tt2653264,movie,2013.0
tt2653370,movie,2013.0
tt2653568,movie,2013.0
tt2653656,movie,2012.0
tt2653664,movie,2008.0
tt2653728,movie,2013.0
tt2653762,movie,2008.0
tt2653780,movie,2013.0
tt2653804,movie,2013.0
tt2653830,movie,2012.0
tt2653882,movie,2010.0
tt2653964,movie,2012.0
tt2654052,movie,2013.0
tt2654062,movie,2013.0
tt2654066,movie,2013.0
tt2654074,movie,2013.0
tt2654136,movie,2012.0
tt2654178,movie,2013.0
tt2654192,movie,2013.0
tt2654300,movie,2012.0
tt2654322,movie,2012.0
tt2654326,movie,2016.0
tt2654360,movie,2012.0
tt2654428,movie,2013.0
tt2654480,movie,2013.0
tt2654522,movie,2015.0
tt2654532,movie,2012.0
tt2654536,movie,2018.0
tt2654546,movie,2013.0
tt2654550,movie,2006.0
tt2654554,movie,2012.0
tt2654562,movie,2013.0
tt2654570,movie,2012.0
tt2654572,movie,2015.0
tt2654712,movie,2014.0
tt2654738,movie,2013.0
tt2654746,movie,2013.0
tt2655566,movie,2013.0
tt2655716,movie,2013.0
tt2655734,movie,2014.0
tt2655786,movie,2013.0
tt2655788,movie,2013.0
tt2655938,movie,2013.0
tt2656120,movie,2013.0
tt2656148,movie,2007.0
tt2656194,movie,2010.0
tt2656204,movie,2012.0
tt2656420,movie,2015.0
tt2656424,movie,2012.0
tt2656456,movie,2013.0
tt2656508,movie,2014.0
tt2656538,movie,2018.0
tt2656578,movie,2013.0
tt2656588,movie,2014.0
tt2656748,movie,2009.0
tt2656786,movie,2013.0
tt2656880,movie,2015.0
tt2656976,movie,2012.0
tt2657058,movie,2013.0
tt2657108,movie,2013.0
tt2657144,movie,2013.0
tt2657152,movie,2013.0
tt2657160,movie,2013.0
tt2657254,movie,2017.0
tt2657300,movie,2012.0
tt2657312,movie,2013.0
tt2657388,movie,2009.0
tt2657392,movie,2013.0
tt2657528,movie,2016.0
tt2657538,movie,2018.0
tt2657548,movie,2014.0
tt2657636,movie,2013.0
tt2657648,movie,2012.0
tt2657740,movie,2010.0
tt2657866,movie,2009.0
tt2657924,movie,2007.0
tt2657944,movie,2013.0
tt2658126,movie,2013.0
tt2658190,movie,2009.0
tt2658192,movie,2012.0
tt2658198,movie,2009.0
tt2658278,movie,2012.0
tt2658322,movie,2012.0
tt2658428,movie,2013.0
tt2658452,movie,2011.0
tt2658538,movie,2017.0
tt2658540,movie,2010.0
tt2658544,movie,2015.0
tt2658656,movie,2015.0
tt2658660,movie,2016.0
tt2658736,movie,2010.0
tt2658768,movie,2013.0
tt2658786,movie,2012.0
tt2658804,movie,2013.0
tt2658850,movie,2013.0
tt2658952,movie,2012.0
tt2658956,movie,2012.0
tt2658958,movie,2014.0
tt2658962,movie,2012.0
tt2658970,movie,2012.0
tt2658972,movie,2012.0
tt2658984,movie,2012.0
tt2659070,movie,2013.0
tt2659188,movie,2010.0
tt2659190,movie,2013.0
tt2659210,movie,2015.0
tt2659240,movie,2015.0
tt2659314,movie,2001.0
tt2659328,movie,2009.0
tt2659342,movie,2013.0
tt2659352,movie,2008.0
tt2659374,movie,2013.0
tt2659414,movie,2013.0
tt2659416,movie,2012.0
tt2659420,movie,2012.0
tt2659464,movie,2014.0
tt2659512,movie,2014.0
tt2659532,movie,2011.0
tt2659574,movie,2013.0
tt2659582,movie,2012.0
tt2659636,movie,2011.0
tt2659644,movie,2014.0
tt2659662,movie,2012.0
tt2659706,movie,2013.0
tt2659742,movie,2011.0
tt2659754,movie,2011.0
tt2660028,movie,2015.0
tt2660068,movie,2013.0
tt2660086,movie,2012.0
tt2660104,movie,2015.0
tt2660118,movie,2016.0
tt2660178,movie,2011.0
tt2660202,movie,2013.0
tt2660210,movie,2013.0
tt2660246,movie,2009.0
tt2660260,movie,2013.0
tt2660282,movie,2016.0
tt2660292,movie,2013.0
tt2660294,movie,2014.0
tt2660304,movie,2013.0
tt2660314,movie,2017.0
tt2660332,movie,2013.0
tt2660398,movie,2012.0
tt2660424,movie,2013.0
tt2660432,movie,2015.0
tt2660518,movie,2006.0
tt2660524,movie,2011.0
tt2660636,movie,2013.0
tt2660720,movie,2013.0
tt2660730,movie,2011.0
tt2660810,movie,2013.0
tt2660842,movie,2013.0
tt2660848,movie,2002.0
