tconst,titleType,startYear
tt2314698,movie,2012.0
tt2314808,movie,2014.0
tt2314824,movie,2014.0
tt2314886,movie,2013.0
tt2315038,movie,2011.0
tt2315144,movie,2015.0
tt2315152,movie,2012.0
tt2315200,movie,2013.0
tt2315224,movie,2012.0
tt2315226,movie,2013.0
tt2315236,movie,2013.0
tt2315314,movie,2012.0
tt2315320,movie,2012.0
tt2315338,movie,2013.0
tt2315366,movie,2012.0
tt2315388,movie,2014.0
tt2315558,movie,2013.0
tt2315562,movie,2013.0
tt2315582,movie,2016.0
tt2315588,movie,2012.0
tt2315596,movie,2018.0
tt2315610,movie,2012.0
tt2315628,movie,2013.0
tt2315776,movie,2011.0
tt2315792,movie,2012.0
tt2315806,movie,2013.0
tt2315816,movie,2013.0
tt2315874,movie,2012.0
tt2315908,movie,2013.0
tt2315912,movie,2011.0
tt2315916,movie,2012.0
tt2315934,movie,2006.0
tt2315946,movie,2011.0
tt2315974,movie,2012.0
tt2316000,movie,2011.0
tt2316040,movie,2012.0
tt2316096,movie,2010.0
tt2316110,movie,2012.0
tt2316128,movie,2012.0
tt2316184,movie,2012.0
tt2316196,movie,2012.0
tt2316204,movie,2017.0
tt2316232,movie,2012.0
tt2316319,movie,2006.0
tt2316323,movie,2012.0
tt2316329,movie,2018.0
tt2316331,movie,2012.0
tt2316341,movie,2011.0
tt2316355,movie,2012.0
tt2316359,movie,2011.0
tt2316377,movie,2012.0
tt2316383,movie,2012.0
tt2316388,movie,2013.0
tt2316389,movie,2010.0
tt2316391,movie,2011.0
tt2316410,movie,2012.0
tt2316411,movie,2013.0
tt2316417,movie,2012.0
tt2316418,movie,2012.0
tt2316435,movie,2012.0
tt2316437,movie,2012.0
tt2316439,movie,2009.0
tt2316463,movie,2014.0
tt2316465,movie,2012.0
tt2316479,movie,2018.0
tt2316483,movie,2013.0
tt2316498,movie,2012.0
tt2316521,movie,2012.0
tt2316542,movie,2014.0
tt2316549,movie,2012.0
tt2316550,movie,2012.0
tt2316557,movie,2007.0
tt2316564,movie,2012.0
tt2316565,movie,2013.0
tt2316567,movie,2014.0
tt2316573,movie,2013.0
tt2316585,movie,2015.0
tt2316596,movie,2012.0
tt2316599,movie,2012.0
tt2316616,movie,2011.0
tt2316627,movie,2014.0
tt2316631,movie,2010.0
tt2316649,movie,2012.0
tt2316659,movie,2012.0
tt2316663,movie,2003.0
tt2316669,movie,2011.0
tt2316672,movie,2012.0
tt2316673,movie,2007.0
tt2316735,movie,2013.0
tt2316756,movie,2012.0
tt2316761,movie,2012.0
tt2316763,movie,2014.0
tt2316767,movie,2011.0
tt2316773,movie,2011.0
tt2316775,movie,2005.0
tt2316783,movie,2012.0
tt2316787,movie,2012.0
tt2316801,movie,2014.0
tt2316803,movie,2009.0
tt2316810,movie,2013.0
tt2316817,movie,2013.0
tt2316819,movie,2011.0
tt2316823,movie,2011.0
tt2316827,movie,2007.0
tt2316831,movie,2011.0
tt2316841,movie,2011.0
tt2316851,movie,2013.0
tt2316852,movie,2012.0
tt2316868,movie,2014.0
tt2316880,movie,2012.0
tt2316883,movie,2004.0
tt2316905,movie,2012.0
tt2316914,movie,2012.0
tt2316929,movie,2013.0
tt2316930,movie,2012.0
tt2316959,movie,2012.0
