tconst,titleType,startYear
tt1828194,movie,2011.0
tt1828200,movie,2013.0
tt1828203,movie,2009.0
tt1828210,movie,2010.0
tt1828216,movie,2010.0
tt1828220,movie,2011.0
tt1828222,movie,2010.0
tt1828224,movie,2011.0
tt1828227,movie,2010.0
tt1828229,movie,2011.0
tt1828232,movie,2010.0
tt1828239,movie,2012.0
tt1828244,movie,2010.0
tt1828245,movie,2010.0
tt1828247,movie,2006.0
tt1828248,movie,2009.0
tt1828249,movie,2011.0
tt1828251,movie,2015.0
tt1828255,movie,2013.0
tt1828260,movie,2011.0
tt1828267,movie,2010.0
tt1828287,movie,2010.0
tt1828289,movie,2011.0
tt1828291,movie,2010.0
tt1828311,movie,2010.0
tt1828312,movie,2009.0
tt1828315,movie,2006.0
tt1828320,movie,2012.0
tt1828325,movie,2015.0
tt1828332,movie,2009.0
tt1828336,movie,2009.0
tt1828344,movie,2011.0
tt1828355,movie,2013.0
tt1828358,movie,2011.0
tt1828942,movie,2010.0
tt1828945,movie,2014.0
tt1828954,movie,2012.0
tt1828959,movie,2013.0
tt1828965,movie,2010.0
tt1828968,movie,2014.0
tt1828969,movie,2010.0
tt1828970,movie,2013.0
tt1828972,movie,2011.0
tt1828974,movie,2001.0
tt1828978,movie,2011.0
tt1828984,movie,2011.0
tt1828995,movie,2011.0
tt1829003,movie,2011.0
tt1829012,movie,2012.0
tt1829013,movie,2012.0
tt1829034,movie,2011.0
tt1829041,movie,2012.0
tt1829057,movie,2013.0
tt1829641,movie,2006.0
tt1829648,movie,2007.0
tt1829658,movie,2010.0
tt1829675,movie,2005.0
tt1829733,movie,2007.0
tt1829735,movie,2012.0
tt1829744,movie,2014.0
tt1829750,movie,2007.0
tt1829760,movie,2003.0
tt1830402,movie,2011.0
tt1830453,movie,2004.0
tt1830455,movie,2011.0
tt1830459,movie,2011.0
tt1830460,movie,2011.0
tt1830468,movie,2010.0
tt1830474,movie,2010.0
tt1830476,movie,2006.0
tt1830477,movie,2011.0
tt1830495,movie,2013.0
tt1830497,movie,2012.0
tt1830499,movie,2011.0
tt1830511,movie,2011.0
tt1830518,movie,2010.0
tt1830523,movie,2008.0
tt1830531,movie,2005.0
tt1830538,movie,2011.0
tt1830549,movie,2012.0
tt1830550,movie,2010.0
tt1830553,movie,2010.0
tt1830585,movie,2011.0
tt1830599,movie,2009.0
tt1830601,movie,2005.0
tt1830618,movie,2011.0
tt1830624,movie,2011.0
tt1830630,movie,2011.0
tt1830637,movie,2008.0
tt1830645,movie,2011.0
tt1830659,movie,2009.0
tt1830693,movie,2011.0
tt1830696,movie,2010.0
tt1830704,movie,2010.0
tt1830712,movie,2010.0
tt1830713,movie,2013.0
tt1830715,movie,2011.0
tt1830716,movie,2011.0
tt1830717,movie,2011.0
tt1830731,movie,2009.0
tt1830739,movie,2011.0
tt1830751,movie,2007.0
tt1830754,movie,2011.0
tt1830760,movie,2009.0
tt1830761,movie,2011.0
tt1830782,movie,2009.0
tt1830783,movie,2008.0
tt1830784,movie,2009.0
tt1830786,movie,2011.0
tt1830792,movie,2011.0
tt1830799,movie,2014.0
tt1830802,movie,2011.0
tt1830805,movie,2013.0
tt1830810,movie,2010.0
tt1830843,movie,2011.0
tt1830845,movie,2009.0
tt1830848,movie,2015.0
tt1830850,movie,2004.0
tt1830851,movie,2004.0
tt1830856,movie,2011.0
tt1830858,movie,2011.0
tt1830860,movie,2011.0
tt1830862,movie,2010.0
tt1830864,movie,2007.0
tt1830866,movie,2007.0
tt1830867,movie,2010.0
tt1830868,movie,2010.0
tt1830869,movie,2011.0
tt1830878,movie,2011.0
tt1830884,movie,2011.0
tt1830885,movie,2011.0
tt1830890,movie,2010.0
tt1830900,movie,2012.0
tt1830901,movie,2009.0
tt1830909,movie,2010.0
tt1830910,movie,2007.0
tt1831591,movie,2011.0
tt1831593,movie,2007.0
tt1831602,movie,2012.0
tt1831609,movie,2011.0
tt1831613,movie,2010.0
tt1831623,movie,2012.0
tt1831628,movie,2011.0
tt1831631,movie,2011.0
tt1831635,movie,2011.0
tt1831636,movie,2006.0
tt1831647,movie,2011.0
tt1831651,movie,2004.0
tt1831652,movie,2005.0
tt1831653,movie,2007.0
tt1831656,movie,2006.0
tt1831671,movie,2007.0
tt1831672,movie,2011.0
tt1831680,movie,2003.0
tt1831688,movie,2011.0
tt1831700,movie,2010.0
tt1831707,movie,2007.0
tt1831711,movie,2013.0
tt1831713,movie,2010.0
tt1831726,movie,2012.0
tt1831743,movie,2011.0
tt1831744,movie,2010.0
tt1831751,movie,2009.0
tt1831753,movie,2010.0
tt1831760,movie,2004.0
tt1831772,movie,2012.0
tt1831776,movie,2011.0
tt1831784,movie,2008.0
tt1831795,movie,2007.0
tt1831806,movie,2012.0
tt1831822,movie,2010.0
tt1831825,movie,2011.0
tt1831832,movie,2008.0
tt1831833,movie,2011.0
tt1831836,movie,2006.0
tt1831837,movie,2000.0
tt1831839,movie,2012.0
tt1831841,movie,2010.0
tt1832272,movie,2012.0
tt1832275,movie,2011.0
tt1832279,movie,2011.0
tt1832286,movie,2010.0
tt1832287,movie,2006.0
tt1832288,movie,2010.0
tt1832298,movie,2007.0
tt1832319,movie,2006.0
tt1832328,movie,2011.0
tt1832334,movie,2011.0
tt1832338,movie,2011.0
tt1832351,movie,2007.0
tt1832354,movie,2012.0
tt1832359,movie,2011.0
tt1832360,movie,2009.0
tt1832362,movie,2011.0
tt1832370,movie,2011.0
tt1832381,movie,2011.0
tt1832382,movie,2011.0
tt1832388,movie,2011.0
tt1832396,movie,2009.0
tt1832398,movie,2010.0
tt1832399,movie,2010.0
tt1832400,movie,2011.0
tt1832405,movie,2011.0
tt1832410,movie,2010.0
tt1832419,movie,2011.0
tt1832420,movie,2010.0
tt1832430,movie,2010.0
tt1832438,movie,2011.0
tt1832440,movie,2007.0
tt1832447,movie,2012.0
tt1832448,movie,2010.0
tt1832449,movie,2012.0
tt1832451,movie,2010.0
tt1832453,movie,2011.0
tt1832471,movie,2010.0
tt1832473,movie,2011.0
tt1832475,movie,2010.0
tt1832477,movie,2011.0
tt1832483,movie,2010.0
tt1832484,movie,2006.0
tt1832487,movie,2010.0
tt1832488,movie,2004.0
tt1832492,movie,2011.0
tt1832501,movie,2011.0
tt1832502,movie,2010.0
tt1832507,movie,2011.0
tt1832510,movie,2011.0
