tconst,titleType,startYear
tt4308718,movie,2006.0
tt4308734,movie,2014.0
tt4308750,movie,2014.0
tt4309126,movie,2014.0
tt4309204,movie,2015.0
tt4309282,movie,2014.0
tt4309284,movie,2015.0
tt4309294,movie,2015.0
tt4309356,movie,2015.0
tt4309446,movie,2014.0
tt4309612,movie,2015.0
tt4309856,movie,2015.0
tt4309982,movie,2013.0
tt4310034,movie,2013.0
tt4310136,movie,2009.0
tt4310202,movie,2017.0
tt4310228,movie,2015.0
tt4310344,movie,2014.0
tt4310356,movie,2015.0
tt4310384,movie,2019.0
tt4310428,movie,2017.0
tt4310688,movie,2016.0
tt4310728,movie,2014.0
tt4310772,movie,2015.0
tt4310790,movie,2011.0
tt4310898,movie,2015.0
tt4310904,movie,2012.0
tt4310966,movie,2014.0
tt4310976,movie,2014.0
tt4310996,movie,2014.0
tt4311004,movie,2014.0
tt4311040,movie,2014.0
tt4311060,movie,2014.0
tt4311174,movie,2015.0
tt4311466,movie,2014.0
tt4311478,movie,2014.0
tt4311540,movie,2014.0
tt4311602,movie,2015.0
tt4311690,movie,2014.0
tt4312000,movie,2013.0
tt4312060,movie,2013.0
tt4312108,movie,2014.0
tt4312154,movie,2014.0
tt4312168,movie,2014.0
tt4312184,movie,2014.0
tt4312206,movie,2012.0
tt4312224,movie,2009.0
tt4312236,movie,2015.0
tt4312262,movie,2014.0
tt4312272,movie,2015.0
tt4312310,movie,2015.0
tt4312324,movie,2017.0
tt4312370,movie,2009.0
tt4312508,movie,2014.0
tt4312510,movie,2018.0
tt4312522,movie,2015.0
tt4312536,movie,2014.0
tt4312624,movie,2014.0
tt4312664,movie,2015.0
tt4312676,movie,2015.0
tt4312690,movie,2017.0
tt4312706,movie,2014.0
tt4312710,movie,2013.0
tt4312730,movie,2016.0
tt4312754,movie,2003.0
tt4312756,movie,2013.0
tt4312780,movie,2016.0
tt4312816,movie,2014.0
tt4312842,movie,2018.0
tt4312882,movie,2016.0
tt4312900,movie,2014.0
tt4313162,movie,2011.0
tt4313174,movie,2015.0
tt4313216,movie,2015.0
tt4313380,movie,2018.0
tt4313538,movie,2017.0
tt4313594,movie,2015.0
tt4313608,movie,2015.0
tt4313614,movie,2015.0
tt4313646,movie,2014.0
tt4313944,movie,2013.0
tt4313948,movie,2006.0
tt4313950,movie,2014.0
tt4313954,movie,2016.0
tt4313972,movie,2014.0
tt4313982,movie,2017.0
tt4314046,movie,2014.0
tt4314094,movie,2015.0
tt4314102,movie,2014.0
tt4314120,movie,2015.0
tt4314124,movie,2014.0
tt4314126,movie,2009.0
tt4314152,movie,2017.0
tt4314194,movie,2015.0
tt4314248,movie,2017.0
tt4314350,movie,2014.0
tt4314488,movie,2013.0
tt4314534,movie,2014.0
tt4314664,movie,2015.0
tt4314716,movie,2017.0
tt4314820,movie,2014.0
tt4314832,movie,2014.0
tt4314838,movie,2014.0
tt4314874,movie,2016.0
tt4314934,movie,2016.0
tt4314944,movie,2014.0
tt4315044,movie,2015.0
tt4315174,movie,2015.0
tt4315220,movie,2007.0
tt4315226,movie,2018.0
tt4315358,movie,2010.0
tt4315360,movie,2015.0
tt4315506,movie,2010.0
tt4315528,movie,2010.0
tt4315530,movie,2014.0
tt4315542,movie,2010.0
tt4315658,movie,2010.0
tt4315956,movie,2015.0
tt4315998,movie,2010.0
tt4316008,movie,2010.0
tt4316016,movie,2015.0
tt4316022,movie,2014.0
tt4316024,movie,2010.0
tt4316056,movie,2010.0
tt4316060,movie,2014.0
tt4316062,movie,2010.0
tt4316064,movie,2010.0
tt4316066,movie,2014.0
tt4316070,movie,2014.0
tt4316072,movie,2010.0
tt4316098,movie,2014.0
tt4316116,movie,2010.0
tt4316134,movie,2010.0
tt4316148,movie,2010.0
tt4316170,movie,2010.0
tt4316178,movie,2010.0
tt4316184,movie,2010.0
tt4316192,movie,2010.0
tt4316214,movie,2010.0
tt4316236,movie,2015.0
tt4316256,movie,2017.0
tt4316468,movie,2014.0
tt4316472,movie,2017.0
tt4316484,movie,2014.0
tt4316648,movie,2007.0
tt4316746,movie,2007.0
tt4316846,movie,2016.0
tt4316848,movie,2014.0
tt4317022,movie,2014.0
tt4317190,movie,2014.0
tt4317320,movie,2016.0
tt4317344,movie,2014.0
tt4317384,movie,2016.0
tt4317496,movie,2014.0
tt4317586,movie,2010.0
tt4317600,movie,2010.0
tt4317606,movie,2010.0
tt4317616,movie,2015.0
tt4317662,movie,2015.0
tt4317842,movie,2015.0
tt4317850,movie,2015.0
tt4317854,movie,2014.0
tt4317858,movie,2018.0
tt4317898,movie,2014.0
tt4317900,movie,2015.0
tt4317990,movie,2015.0
tt4317998,movie,2012.0
tt4318000,movie,2013.0
tt4318008,movie,2013.0
tt4318010,movie,2010.0
tt4318014,movie,2010.0
tt4318022,movie,2010.0
tt4318030,movie,2012.0
tt4318038,movie,2010.0
tt4318088,movie,2010.0
tt4318198,movie,2004.0
tt4318202,movie,2004.0
tt4318204,movie,2014.0
tt4318386,movie,2004.0
tt4318392,movie,2004.0
tt4318402,movie,2004.0
tt4318412,movie,2004.0
tt4318418,movie,2004.0
tt4318430,movie,2007.0
tt4318548,movie,2017.0
tt4318576,movie,2018.0
tt4318696,movie,2017.0
tt4318806,movie,2004.0
tt4318820,movie,2014.0
tt4319042,movie,2016.0
tt4319054,movie,2004.0
tt4319082,movie,2015.0
tt4319098,movie,2018.0
tt4319112,movie,2014.0
tt4319182,movie,2015.0
tt4319210,movie,2015.0
tt4319230,movie,2014.0
tt4319262,movie,2016.0
tt4319326,movie,2014.0
tt4319336,movie,2014.0
tt4319380,movie,2014.0
tt4319382,movie,2015.0
tt4319430,movie,2017.0
tt4319458,movie,2015.0
tt4319490,movie,2014.0
tt4319556,movie,2004.0
tt4319570,movie,2004.0
tt4319592,movie,2004.0
tt4319602,movie,2004.0
tt4319616,movie,2004.0
tt4319634,movie,2016.0
tt4319640,movie,2004.0
tt4319654,movie,2014.0
tt4319698,movie,2015.0
tt4319784,movie,2015.0
tt4319814,movie,2004.0
tt4319820,movie,2004.0
tt4319834,movie,2005.0
tt4319842,movie,2015.0
tt4319844,movie,2004.0
tt4319856,movie,2004.0
tt4319860,movie,2004.0
tt4319964,movie,2014.0
tt4319998,movie,2015.0
tt4320128,movie,2015.0
tt4320144,movie,2014.0
tt4320180,movie,2017.0
tt4320236,movie,2014.0
